86950003-CA03-28EC-BA13-1BA5A1002913,{'subject': '/etc/firefox/native-messaging-hosts/gtcache ./gtcache'},10763257
66C31C14-7518-0945-62A9-A7BE2735B99A,{'subject': '/tmp/uname uname -a'},10764800
64CAD5CA-849D-BE05-6CFB-2FF0F42B42BB,{'subject': '/tmp/ztmp /tmp/ztmp'},10764804
3EB03066-F035-57AD-5310-105C5004A50C,{'subject': '/tmp/uname uname -a'},10764805
F98CA5AD-9186-F2D3-B06D-14B6314DB617,{'subject': '/home/admin/man man portscan'},10764904
59169A99-4C73-E5E0-1E25-DB232BA80F32,{'subject': '/etc/firefox/native-messaging-hosts/gtcache ./gtcache'},10764652
1F52B45B-9618-A060-215D-7BD61ECCAE05,{'subject': '/etc/firefox/native-messaging-hosts/gtcache ./gtcache'},10763165
93E0C854-95A4-FE1B-245B-6E217A409764,{'file': '/tmp/ztmp'},43591951
3FAC9ED8-FB1F-F596-6611-CE6759A87267,{'file': '/etc/ld.so.cache'},43808345
1C99ADF0-D2E2-837F-68BF-F766EC251E80,{'subject': '/home/admin/command-not-fou /usr/bin/python3 /usr/lib/command-not-found -- portscan'},10764889
F9703BC5-7126-B471-87CE-05B3EEA0E7F6,{'subject': '/etc/firefox/native-messaging-hosts/gtcache ./gtcache'},10764187
B5488FE1-041D-E949-3CE3-CACFB014B74D,{'subject': '/etc/firefox/native-messaging-hosts/gtcache ./gtcache'},10764797
D64910E4-454E-156D-BF13-BC7AD66F7A6A,{'subject': '/tmp/ztmp /tmp/ztmp'},10764798
9736A2A7-D8A8-498F-A633-743D7AEAAEDF,{'subject': '/tmp/ztmp /tmp/ztmp'},10764799
