71A3EC7D-3678-11E8-BF66-D9AA8AFF4A69	{'netflow': '10.0.6.23:123 10.0.4.1:123'}	128804
73197B6F-3678-11E8-BF66-D9AA8AFF4A69	{'netflow': '128.55.12.73:22 128.55.12.122:35178'}	130841
7C56EE34-3678-11E8-BF66-D9AA8AFF4A69	{'netflow': '128.55.12.73:143 128.55.12.118:34295'}	130902
0C0D6ECB-3680-11E8-BF66-D9AA8AFF4A69	{'netflow': '128.55.12.73:25 128.55.12.56:36878'}	130913
F74953D1-383C-11E8-BF66-D9AA8AFF4A69	{'netflow': '128.55.12.73:143 128.55.12.167:40495'}	138801
6CCE4EAF-398A-11E8-BF66-D9AA8AFF4A69	{'netflow': '128.55.12.73:143 128.55.12.167:41790'}	152260
81C99347-398C-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152312
A5D3D19F-398C-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152317
C9E21556-398C-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152319
D9C6EDD5-398C-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152322
E2D608D7-398C-11E8-BF66-D9AA8AFF4A69	{'netflow': '128.55.12.73:25 194.220.174.247:51241'}	152324
E2F88974-398C-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152325
E399901D-398C-11E8-BF66-D9AA8AFF4A69	{'netflow': '127.0.0.1:61662 127.0.0.1:512'}	152327
EDF41947-398C-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152328
06F35D87-398D-11E8-BF66-D9AA8AFF4A69	{'netflow': '128.55.12.73:25 160.30.95.189:37265'}	152330
06F3E6B9-398D-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152331
120B0E6A-398D-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152334
361C5630-398D-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152336
5A34C2CD-398D-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152339
7E4EF29D-398D-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152341
A25F5F68-398D-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152343
C66AA562-398D-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152345
D7A6BEB9-398D-11E8-BF66-D9AA8AFF4A69	{'netflow': '128.55.12.73:143 128.55.12.166:46443'}	152347
D7B26EF4-398D-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152348
D7B4C03F-398D-11E8-BF66-D9AA8AFF4A69	{'netflow': '128.55.12.73:143 128.55.12.166:37693'}	152350
D7C154A1-398D-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152351
D7C462D1-398D-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152353
D7D1582D-398D-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152355
DD902209-398D-11E8-BF66-D9AA8AFF4A69	{'netflow': '128.55.12.73:25 37.98.252.198:41932'}	152357
DDB64178-398D-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152358
DE5AC26C-398D-11E8-BF66-D9AA8AFF4A69	{'netflow': '127.0.0.1:63750 127.0.0.1:512'}	152360
EA7C77AA-398D-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152361
0E8901AD-398E-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152365
32952180-398E-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152367
4D5ED1DF-398E-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152370
56A28AA1-398E-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152372
5AE347C2-398E-11E8-BF66-D9AA8AFF4A69	{'netflow': '128.55.12.73:25 75.237.52.114:47975'}	152374
5B022DB8-398E-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152375
5BA462F5-398E-11E8-BF66-D9AA8AFF4A69	{'netflow': '127.0.0.1:28352 127.0.0.1:512'}	152377
7AAF7DA7-398E-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152378
91AF8956-398E-11E8-BF66-D9AA8AFF4A69	{'netflow': '128.55.12.73:143 128.55.12.167:41801'}	152380
91B7C32A-398E-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152381
91C229F3-398E-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152383
9EBC2185-398E-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152385
B43AAA0A-398E-11E8-BF66-D9AA8AFF4A69	{'netflow': '128.55.12.73:25 189.125.226.156:33584'}	152388
B45D046E-398E-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152389
B4EC18B1-398E-11E8-BF66-D9AA8AFF4A69	{'netflow': '127.0.0.1:35320 127.0.0.1:512'}	152391
C2C7B7A1-398E-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152392
E6D19898-398E-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152394
0AE23AD1-398F-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152396
2EF435D7-398F-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152398
52FC4DE6-398F-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152400
7705F924-398F-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152405
79B60DA6-398F-11E8-BF66-D9AA8AFF4A69	{'netflow': '128.55.12.73:25 180.140.55.32:41807'}	152407
79D51C3A-398F-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152408
7A855434-398F-11E8-BF66-D9AA8AFF4A69	{'netflow': '127.0.0.1:50659 127.0.0.1:512'}	152410
9B172C66-398F-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152411
BF2A419D-398F-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152413
E337AE96-398F-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152415
F01A4EA0-398F-11E8-BF66-D9AA8AFF4A69	{'netflow': '128.55.12.73:143 128.55.12.166:53415'}	152417
F0269E88-398F-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152418
F0344C0D-398F-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152420
F03CE422-398F-11E8-BF66-D9AA8AFF4A69	{'netflow': '128.55.12.73:143 128.55.12.166:42213'}	152422
F045C7D2-398F-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152423
F051F5B2-398F-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152425
FEE965D7-398F-11E8-BF66-D9AA8AFF4A69	{'netflow': '128.55.12.73:143 128.55.12.167:41808'}	152427
FEF19482-398F-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152428
FEFBD6E5-398F-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152430
073F0D05-3990-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152432
0981F0FF-3990-11E8-BF66-D9AA8AFF4A69	{'netflow': '128.55.12.73:25 209.124.213.166:41146'}	152434
09A7939F-3990-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152435
2B4C89DE-3990-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152438
4F5B4759-3990-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152440
6D8F7592-3990-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152443
73775700-3990-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152445
978243B5-3990-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152447
BB93D57E-3990-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152449
DF691D42-3990-11E8-BF66-D9AA8AFF4A69	{'netflow': '128.55.12.73:25 194.75.201.207:45793'}	152454
DF887650-3990-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152455
DFA64E6E-3990-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152457
E02833B6-3990-11E8-BF66-D9AA8AFF4A69	{'netflow': '127.0.0.1:12468 127.0.0.1:512'}	152459
03B9B5FF-3991-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152460
27C4DA0A-3991-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152462
4BD04840-3991-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152464
5C9928B5-3991-11E8-BF66-D9AA8AFF4A69	{'netflow': '128.55.12.73:25 207.176.216.104:52117'}	152466
5CB81BFD-3991-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152467
6FDCC3CE-3991-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152469
93EFA00F-3991-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152471
B80AB548-3991-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152473
DC18B460-3991-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152475
F7B24808-3991-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152478
002E67D4-3992-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152480
08B94217-3992-11E8-BF66-D9AA8AFF4A69	{'netflow': '128.55.12.73:143 128.55.12.166:55239'}	152482
08C1AD11-3992-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152483
08CB372D-3992-11E8-BF66-D9AA8AFF4A69	{'netflow': '128.55.12.73:143 128.55.12.166:57235'}	152485
08D36CC5-3992-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152486
08D77757-3992-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152488
08E8B6D4-3992-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152490
218E4BA3-3992-11E8-BF66-D9AA8AFF4A69	{'netflow': '128.55.12.73:25 195.146.210.104:38731'}	152492
21AD2F8E-3992-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152493
2258E3A9-3992-11E8-BF66-D9AA8AFF4A69	{'netflow': '127.0.0.1:13759 127.0.0.1:512'}	152495
243D31C3-3992-11E8-BF66-D9AA8AFF4A69	{'netflow': 'localhost:-1 128.55.12.10:53'}	152498
