23BF3639-39BE-11E8-B8CE-15D78AC88FB6	{'netflow': '10.0.6.23:123 10.0.4.1:123'}	9
26CF9D79-39BE-11E8-B8CE-15D78AC88FB6	{'netflow': '10.0.6.23:22 10.0.4.1:60920'}	13
26F90A3D-39BE-11E8-B8CE-15D78AC88FB6	{'netflow': '128.55.12.73:25 114.179.30.104:50932'}	17
30799CA3-39BE-11E8-B8CE-15D78AC88FB6	{'netflow': '128.55.12.73:143 128.55.12.166:58122'}	229
27208452-39BE-11E8-B8CE-15D78AC88FB6	{'netflow': '128.55.12.73:80 128.55.12.122:49196'}	502
271A45CA-39BE-11E8-B8CE-15D78AC88FB6	{'netflow': '127.0.0.1:9000 127.0.0.1:55547'}	505
C084F9E7-3D96-11E8-B8CE-15D78AC88FB6	{'netflow': '128.55.12.73:143 128.55.12.67:58209'}	102577
C3D8EF5D-3D96-11E8-B8CE-15D78AC88FB6	{'netflow': '128.55.12.73:143 128.55.12.67:58210'}	102580
5D134226-3D99-11E8-B8CE-15D78AC88FB6	{'netflow': 'localhost:-1 128.55.12.10:53'}	103019
5FF5B4E8-3D99-11E8-B8CE-15D78AC88FB6	{'netflow': 'localhost:-1 128.55.12.10:53'}	103021
83FF92D6-3D99-11E8-B8CE-15D78AC88FB6	{'netflow': 'localhost:-1 128.55.12.10:53'}	103023
A80749E3-3D99-11E8-B8CE-15D78AC88FB6	{'netflow': 'localhost:-1 128.55.12.10:53'}	103025
CC22D2C6-3D99-11E8-B8CE-15D78AC88FB6	{'netflow': 'localhost:-1 128.55.12.10:53'}	103027
D53B013B-3D99-11E8-B8CE-15D78AC88FB6	{'netflow': '10.0.6.23:54233 10.0.6.9:4506'}	103029
D8390C73-3D99-11E8-B8CE-15D78AC88FB6	{'netflow': '128.55.12.73:143 128.55.12.167:46129'}	103030
D8416A73-3D99-11E8-B8CE-15D78AC88FB6	{'netflow': 'localhost:-1 128.55.12.10:53'}	103031
D84B6B2C-3D99-11E8-B8CE-15D78AC88FB6	{'netflow': 'localhost:-1 128.55.12.10:53'}	103033
F03C48FA-3D99-11E8-B8CE-15D78AC88FB6	{'netflow': 'localhost:-1 128.55.12.10:53'}	103035
1455E626-3D9A-11E8-B8CE-15D78AC88FB6	{'netflow': 'localhost:-1 128.55.12.10:53'}	103040
3860090A-3D9A-11E8-B8CE-15D78AC88FB6	{'netflow': 'localhost:-1 128.55.12.10:53'}	103042
5C707BE7-3D9A-11E8-B8CE-15D78AC88FB6	{'netflow': 'localhost:-1 128.55.12.10:53'}	103044
807B769A-3D9A-11E8-B8CE-15D78AC88FB6	{'netflow': 'localhost:-1 128.55.12.10:53'}	103046
